	District	Population	Code	Latitude	Longitude	VenueName	VenueId	VenueLatitude	VenueLongitude	VenueCategory
37	บางบอน	50	105161	13.6592	100.3991	ก๋วยเตี๋ยวเป็ดพระราม 2	4d181ef58312236a1df162ba	13.628340507646342	100.39497041204687	Asian Restaurant
38	บางบอน	50	105161	13.6592	100.3991	AIS Serenade Club (เอไอเอส เซเรเนด คลับ)	4d981a75744f3704d462e757	13.663546344626619	100.43910771265861	Mobile Phone Shop
39	บางบอน	50	105161	13.6592	100.3991	After You (อาฟเตอร์ ยู)	5ae4393a135b39002c5596b5	13.663297994271733	100.4372470900668	Dessert Shop
40	บางบอน	50	105161	13.6592	100.3991	Black Canyon Coffee (แบล็คแคนยอนคอฟฟี่)	5017f4f1e4b0cfe38c8f093e	13.660985935256084	100.43408170508575	Restaurant
41	บางบอน	50	105161	13.6592	100.3991	Koff & Bun By ไต้แป๊ะ	57cba5a9498ea02d4ebd80b2	13.683944	100.41332	Coffee Shop
42	บางบอน	50	105161	13.6592	100.3991	ไทวัสดุ พระราม 2	5750f03f498e458bc5d9ca2c	13.652278815062814	100.42330809480592	Construction & Landscaping
43	บางบอน	50	105161	13.6592	100.3991	Starbucks (สตาร์บัคส์)	59bcea2135f9832f5b3a7420	13.664258082594282	100.43908176805752	Coffee Shop
44	บางบอน	50	105161	13.6592	100.3991	ฮ้านเดือนส่อง	4bc04841461576b0c8f77932	13.639453823665873	100.41307821299546	Bar
45	บางบอน	50	105161	13.6592	100.3991	Cafe' Amazon บางขุนเทียนชายทะเล	4e50aa4c52b1e893ad6d5e4a	13.65058748169224	100.43135387773158	Coffee Shop
46	บางบอน	50	105161	13.6592	100.3991	Black Jack Café	4dbba11993a08f9274aa22e3	13.635476326514441	100.36754514734857	Café
47	บางบอน	50	105161	13.6592	100.3991	Fitness First (ฟิตเนส เฟิรส์ท)	5a8584853fcee864e1b269fb	13.663428147633828	100.4380216609412	Gym / Fitness Center
48	บางบอน	50	105161	13.6592	100.3991	Amor (อะมอร์)	4cf0d3237e0da1cdebea8d97	13.663394515370044	100.43732248281691	Bakery
49	บางบอน	50	105161	13.6592	100.3991	Bar B Q Plaza (บาร์บีคิว พลาซ่า)	4d5cf91e1ef2f04d5f4dfacd	13.664320796007852	100.43851631163739	BBQ Joint
50	บางบอน	50	105161	13.6592	100.3991	Index Living Mall Rama 2 (อินเด็กซ์ ลิฟวิ่ง มอลล์ พระราม 2)	590429782bf9a938c97548b7	13.66565580526356	100.44379898897886	Furniture / Home Store
51	บางบอน	50	105161	13.6592	100.3991	ลิขิต ข้าวมันไก่ บางบอน	4c79ac2397028cfae30edcfe	13.676970072542519	100.43118790252687	Thai Restaurant
52	บางบอน	50	105161	13.6592	100.3991	โรงเหล้าแสงจันทร์	4bc1e2552a89ef3bebd1f288	13.65704969362743	100.42933931475886	Bar
53	บางบอน	50	105161	13.6592	100.3991	บิ๊กจ๊อดชวนชิม	4cd687bf886cb60c13628a89	13.692416928258934	100.42304951116269	Thai Restaurant
54	บางบอน	50	105161	13.6592	100.3991	Swensen's	512c881be4b0bbd70281b99f	13.662355301917303	100.44026717948795	Ice Cream Shop
55	บางบอน	50	105161	13.6592	100.3991	CC Badminton Court	4bb34efaeb3e952162efca0a	13.658080644046859	100.42649745941162	Badminton Court
56	บางบอน	50	105161	13.6592	100.3991	นพรัตน์ สปอร์ตคลับ	4c1a47528b3aa593b851955f	13.674304765144223	100.43086214172614	Pool
57	บางบอน	50	105161	13.6592	100.3991	Central Park	4ba08eddf964a5203b7237e3	13.665003707975314	100.4365472677208	Park
58	บางบอน	50	105161	13.6592	100.3991	แอมเฮือง	4cdcb909d5495481ea8143b2	13.67765114569702	100.43246348074078	Vietnamese Restaurant
59	บางบอน	50	105161	13.6592	100.3991	Sizzler (ซิซซ์เล่อร์)	4d0723ee9d33a1430646ca78	13.66427470466361	100.43905186602943	Steakhouse
60	บางบอน	50	105161	13.6592	100.3991	ครัวชาวใต้	4c6cbbe9c7edb713e2b011e7	13.661324895258407	100.43442902998439	Thai Restaurant
61	บางบอน	50	105161	13.6592	100.3991	McDonald's & McCafé (แมคโดนัลด์ & แมคคาเฟ่)	4bf4e0c1ed30b713a226f49a	13.695474416840929	100.40785175237913	Fast Food Restaurant
62	บางบอน	50	105161	13.6592	100.3991	ก๋วยเตี๋ยวเนื้อนายอ้วน	4c414577d7fad13ad66907da	13.701331	100.40764	Noodle House
63	บางบอน	50	105161	13.6592	100.3991	CentralPlaza Rama 2 (เซ็นทรัลพลาซา พระราม 2)	4b9b6ee2f964a520030736e3	13.663666945121749	100.43814415931747	Shopping Mall
64	บางบอน	50	105161	13.6592	100.3991	ศาลเจ้าแม่กวนอิม บางขุนเทียน	4cf326d5899c6ea80154fac1	13.644853634330211	100.4315388903151	Shrine
65	บางบอน	50	105161	13.6592	100.3991	Shabushi (ชาบูชิ)	5359afe0498ed7e7334fe0b4	13.689087096874045	100.43194980066174	Shabu-Shabu Restaurant
66	บางบอน	50	105161	13.6592	100.3991	แมกไม้ชายคลอง	4dd286e28877261f70fd85be	13.630558954595935	100.40275680936304	Thai Restaurant
67	บางบอน	50	105161	13.6592	100.3991	เกาเหลาตี๋อ้วน	4c38d8b493db0f4714612292	13.674989818998807	100.4276453347785	Soup Place
68	บางบอน	50	105161	13.6592	100.3991	Central Department Store (ห้างสรรพสินค้าเซ็นทรัล)	4bcbf9fc937ca593d27eaa92	13.663220942480992	100.43772709901111	Department Store
69	บางบอน	50	105161	13.6592	100.3991	Starbucks (สตาร์บัคส์)	58cd67abf5bfab6304aa1b6c	13.66560744035736	100.44416445800691	Coffee Shop
70	บางบอน	50	105161	13.6592	100.3991	Climb Central Bangkok	591b0c8e872f7d23c626bf94	13.685268642529453	100.42199850071484	Climbing Gym
71	บางบอน	50	105161	13.6592	100.3991	Jiang Fish Ball (เจียงลูกชิ้นปลา)	4d2974eb6e27a14379322524	13.664075057121941	100.43772619024207	Noodle House
72	บางบอน	50	105161	13.6592	100.3991	Dream Chill&Louge outdoor	542ecf4d498e591cd8904fcd	13.652578379389242	100.44333354419342	Lounge
73	บางบอน	50	105161	13.6592	100.3991	ตลาดวิบูลย์วิทย์	4c989c5e2778224b8c4ba568	13.6636247486421	100.44045481461404	Market
74	บางบอน	50	105161	13.6592	100.3991	Fuji (ฟูจิ)	4d15cdc9816af04d129f45c2	13.664001785073967	100.4377598487043	Japanese Restaurant
75	บางบอน	50	105161	13.6592	100.3991	The Explace (ดิ เอ็กซ์เพลส)	577a6ef8498ea86293dc3e47	13.694442469963036	100.40797932116867	Shopping Mall
76	บางบอน	50	105161	13.6592	100.3991	ครัวผักหวาน	4d1dc849e56f6ea84d5b5e1d	13.636546806057241	100.41219666184898	Vegetarian / Vegan Restaurant
77	บางบอน	50	105161	13.6592	100.3991	Hua Seng Hong (ฮั่วเซ่งฮง)	4baa06bbf964a520cd443ae3	13.663309440749263	100.43728662462351	Chinese Restaurant
78	บางบอน	50	105161	13.6592	100.3991	Café Amazon (คาเฟ่ อเมซอน)	589531d66cda1c3ed25a2d1f	13.625281861722115	100.39325952529906	Coffee Shop
79	บางบอน	50	105161	13.6592	100.3991	Sushi Hiro (ซูชิ ฮิโระ)	5a65b877237dee2e76635548	13.664077471103623	100.4391894953228	Sushi Restaurant
80	บางบอน	50	105161	13.6592	100.3991	Holland Beer (โรงเบียร์ฮอลแลนด์)	4c5d37e42815c928eb38b467	13.664117	100.44100100000003	Brewery
81	บางบอน	50	105161	13.6592	100.3991	HomePro (โฮมโปร)	4db3e41093a017099dcdfb84	13.662829035278396	100.44290103138785	Furniture / Home Store
82	บางบอน	50	105161	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4d907cedd00a6ea85cb2e44f	13.656439838289378	100.3941779628511	Convenience Store
83	บางบอน	50	105161	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4d1dcb75dd6a236a05842038	13.63555184162975	100.37337861612086	Convenience Store
84	บางบอน	50	105161	13.6592	100.3991	Yhut Kaotompla (ยุทธข้าวต้มปลา)	4bce5d5229d4b713b38da8dc	13.620347147207259	100.38822321398993	Thai Restaurant
85	บางบอน	50	105161	13.6592	100.3991	สเต็กลุงหนวด	4e785fc6887738167d5793b8	13.666401830377529	100.44221623168362	Steakhouse
86	บางบอน	50	105161	13.6592	100.3991	Black Canyon (แบล็คแคนยอน)	4c57cafeb1369521b099735a	13.664128025691744	100.43787938882542	Café
87	บางบอน	50	105161	13.6592	100.3991	The Terrace (เดอะ เทอเรส)	4bee875de8c3c92804c59892	13.662268123368783	100.43743580069412	Restaurant
88	บางบอน	50	105161	13.6592	100.3991	Duang Dara Market (ตลาดดวงดารา)	4d2c1cedebacb1f767ab1150	13.677810018915405	100.38459025919735	Market
89	บางบอน	50	105161	13.6592	100.3991	Texas Chicken	587060395a5869791c840479	13.62512809750173	100.39387849319827	Fried Chicken Joint
90	บางบอน	50	105161	13.6592	100.3991	Green Day Night Market Rama 2 (ตลาดกรีนเดย์ไนท์ พระราม 2)	54c22f11498e4624308b2026	13.66460119171586	100.4412536804172	Night Market
91	บางบอน	50	105161	13.6592	100.3991	ภัตตาคารกวางตุ้ง	4c70fe49b5a5236a51e35152	13.640579535449408	100.42598339638855	Cantonese Restaurant
92	บางบอน	50	105161	13.6592	100.3991	KFC (เคเอฟซี)	587db3d4dfa6ff736b84e9e9	13.61884922952369	100.38709558072442	Fast Food Restaurant
93	บางบอน	50	105161	13.6592	100.3991	Hachiban Ramen (ฮาจิบัง ราเมน)	53a67677498e5cd1fc61c81a	13.688879978248188	100.4321885035231	Ramen Restaurant
94	บางบอน	50	105161	13.6592	100.3991	McDonald's & McCafé (แมคโดนัลด์ & แมคคาเฟ่)	4e8aed68f5b97ad7c43e27a9	13.663228733863624	100.44141495086133	Fast Food Restaurant
95	บางบอน	50	105161	13.6592	100.3991	7-Eleven	56f498bacd1083ad45966b16	13.663485	100.371066	Convenience Store
96	บางบอน	50	105161	13.6592	100.3991	The Snowcap Bingsoo	575d4306498ee95ce84e7dc4	13.66674603766924	100.44226062779552	Ice Cream Shop
97	บางบอน	50	105161	13.6592	100.3991	7-Eleven (เซเว่น อีเลฟเว่น)	4d402099aae1b1f798d283f5	13.635494628018899	100.40318359796971	Convenience Store
98	บางบอน	50	105161	13.6592	100.3991	Café Amazon (คาเฟ่ อเมซอน)	4bb5f7d6ef159c74663975f7	13.623895733637323	100.39023252697683	Coffee Shop
99	บางบอน	50	105161	13.6592	100.3991	Cafe' Camero (คาเมโล่ คาเฟ่)	52bfeb67498e309cbc1462c6	13.67918276100721	100.38329918811706	Coffee Shop
100	บางกะปิ	6	148465	13.765832999999999	100.647778	ตลาดนัดแฟลตคลองจั่น	4cee59754cd4236ae249ad63	13.770105448298283	100.6491237635745	Flea Market
101	บางกะปิ	6	148465	13.765832999999999	100.647778	ฮั่วเซ่งฮง (Hua Seng Hong) 和成豐 (ฮั่วเซ่งฮง)	5481a5d6498e202d0f1a9865	13.765880239760733	100.64183535638115	Chinese Restaurant
102	บางกะปิ	6	148465	13.765832999999999	100.647778	Burger King (เบอร์เกอร์ คิง)	5672a93b498e8ca8c340fd23	13.767082878594593	100.64300094374337	Fast Food Restaurant
103	บางกะปิ	6	148465	13.765832999999999	100.647778	Farm Design (ฟาร์มดีไซน์)	51b7ffa2498e26917edac856	13.767466374337083	100.64205152612568	Dessert Shop
104	บางกะปิ	6	148465	13.765832999999999	100.647778	UNIQLO (ยูนิโคล่) ユニクロ	509c82a0e4b0eac4e4724e5d	13.767216684171144	100.64271718667091	Clothing Store
105	บางกะปิ	6	148465	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	4df5a918d4c01ff6b2f395d4	13.767339430556717	100.6421364879654	Coffee Shop
106	บางกะปิ	6	148465	13.765832999999999	100.647778	The Mall Bangkapi (เดอะมอลล์ บางกะปิ)	4bf774814a67c9288ec623cf	13.765829437070945	100.64304067027513	Shopping Mall
107	บางกะปิ	6	148465	13.765832999999999	100.647778	H&M	50745592e4121c28e8d8d02c	13.765971650347321	100.64247094094755	Clothing Store
108	บางกะปิ	6	148465	13.765832999999999	100.647778	ร้านข้าวแกงครัวปักษ์ใต้คลองจั่น	4d9aef96335ab60c7eb0eef9	13.770482117516332	100.64863847652809	Thai Restaurant
109	บางกะปิ	6	148465	13.765832999999999	100.647778	ก๋วยเตี๋ยวเนื้อสวนสน	4c1da19fb4e62d7ffd2bdd93	13.756364	100.651695	Noodle House
110	บางกะปิ	6	148465	13.765832999999999	100.647778	After You (อาฟเตอร์ ยู)	52dfc135498ead180c720f43	13.766120681554108	100.64182537778694	Dessert Shop
111	บางกะปิ	6	148465	13.765832999999999	100.647778	ซ้งโภชนา ลูกชิ้นปลาทำเอง	4f767e4ae4b0f52db8393a92	13.761873	100.64829	Noodle House
112	บางกะปิ	6	148465	13.765832999999999	100.647778	Sizzler (ซิซซ์เลอร์)	4bc3ef6b2a89ef3b12c8f588	13.766945177261887	100.64194002252107	Steakhouse
113	บางกะปิ	6	148465	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	565852b3498edfd40e4671eb	13.766454911650891	100.6425326647028	Coffee Shop
114	บางกะปิ	6	148465	13.765832999999999	100.647778	BNK48 Theater	5ae0b6ff97cf5a6a069cb07f	13.766454293509154	100.64256421602313	Theater
115	บางกะปิ	6	148465	13.765832999999999	100.647778	ZEN (ZEN Japanese Restaurant)	55c82b4e498e1fc7e0f47da5	13.766081514439628	100.64192960640959	Japanese Restaurant
116	บางกะปิ	6	148465	13.765832999999999	100.647778	TrueCoffee (ทรูคอฟฟี่)	50e18d2be4b0c97090863028	13.767280392393051	100.64248794868715	Coffee Shop
117	บางกะปิ	6	148465	13.765832999999999	100.647778	Ko Boo Rod Sing (โกบู๊รสซิ่ง)	4b42d706f964a52059da25e3	13.774970959332979	100.64864153378917	Noodle House
118	บางกะปิ	6	148465	13.765832999999999	100.647778	จิ้มจุ่มพระราม 9	4ef5e2536da1f7b65fbb1568	13.753709718686112	100.64557884447167	Thai Restaurant
119	บางกะปิ	6	148465	13.765832999999999	100.647778	ก๋วยเตี๋ยวเนื้อ ลำสาลี	4d3590632e56236aecaf38b4	13.761883876169547	100.64565188617875	Noodle House
120	บางกะปิ	6	148465	13.765832999999999	100.647778	CoCoICHIBANYA (โคโค่อิฉิบันยะ)	4dfb4a68aeb7e41abbdee5c1	13.76744586711283	100.64210132035574	Japanese Curry Restaurant
121	บางกะปิ	6	148465	13.765832999999999	100.647778	Sinthorn Steak House (สินธร สเต็กเฮ้าส์)	4b8a869cf964a520b77032e3	13.76212574377026	100.63982551314805	Steakhouse
122	บางกะปิ	6	148465	13.765832999999999	100.647778	Major Bowl	4d12f9cd058fa35df0ff2a9f	13.76836503058048	100.6437940398108	Bowling Alley
123	บางกะปิ	6	148465	13.765832999999999	100.647778	ส้มตำปากหมา (อีสานพัฒนา)	4d3057f1f9daa1cdf91e6550	13.761936	100.65025	Som Tum Restaurant
124	บางกะปิ	6	148465	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	4bd581d17b1876b077c98a86	13.771651707182864	100.63639964163184	Coffee Shop
125	บางกะปิ	6	148465	13.765832999999999	100.647778	ข้าวซอยล้านนา	4c3c0108b36ac9287e960386	13.781328	100.64264	Thai Restaurant
126	บางกะปิ	6	148465	13.765832999999999	100.647778	ลุงเปี๊ยก ผัดไทยกุ้งสด	4d85e0e49324236ac0cdd70e	13.774638	100.6501	Noodle House
127	บางกะปิ	6	148465	13.765832999999999	100.647778	Fuji (ฟูจิ)	531317c6498ec73fd381c822	13.767323713017078	100.64201322621498	Japanese Restaurant
128	บางกะปิ	6	148465	13.765832999999999	100.647778	MK (เอ็มเค)	4d1f2b9686e15481a11fb03a	13.766641959568677	100.6418463336122	Hotpot Restaurant
129	บางกะปิ	6	148465	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	52b93098498eb1839eec9d89	13.77416155818493	100.66706239041935	Coffee Shop
130	บางกะปิ	6	148465	13.765832999999999	100.647778	Ple Petmart (เปิ้ล เพ็ทมาร์ท)	4d29a231f7a9224b8a5900a0	13.775735603543	100.66682338714598	Pet Store
131	บางกะปิ	6	148465	13.765832999999999	100.647778	Nawaminphirom Park (Bueng Lam Phang Phuai) (สวนนวมินทร์ภิรมย์ (บึงลำพังพวย))	4c329be3452620a15d70220f	13.785904986352321	100.65259217649604	Park
132	บางกะปิ	6	148465	13.765832999999999	100.647778	McDonald's & McCafé (แมคโดนัลด์ & แมคคาเฟ่)	50e2d91de4b0fe5be0cadab3	13.773759264974974	100.66685208360298	Fast Food Restaurant
133	บางกะปิ	6	148465	13.765832999999999	100.647778	อ้วน บะหมี่ ไผ่เขียว & อ้วนข้าวมันไก่ตอน	4d455a352e326ea8f073eda6	13.754608580482897	100.62958280793164	Noodle House
134	บางกะปิ	6	148465	13.765832999999999	100.647778	"ก๋วยเตี๋ยวไก่ ""นก"""	4cc3dbb0c844721e120ae601	13.744046	100.63317	Noodle House
135	บางกะปิ	6	148465	13.765832999999999	100.647778	ตี๋เตี๋ยวยำ (ก๋วยเตี๋ยวหมูต้มยำ)	4cdce00c6ad1a093445af456	13.779177144233651	100.6488192812281	Noodle House
136	บางกะปิ	6	148465	13.765832999999999	100.647778	SAT Fitness center (ศูนย์ฟิตเนส กกท.)	4e38096cd164374eb68c6d12	13.755768201237327	100.62342210019116	Gym / Fitness Center
137	บางกะปิ	6	148465	13.765832999999999	100.647778	Au Bon Pain (โอ บอง แปง)	552379f9498eda89594c73e9	13.759507524912145	100.6365333074459	Café
138	บางกะปิ	6	148465	13.765832999999999	100.647778	Sports Authority of Thailand Field (สนามการกีฬาแห่งประเทศไทย)	4e2a996eb61cd010836b2c7b	13.75948	100.62558	Soccer Field
139	บางกะปิ	6	148465	13.765832999999999	100.647778	Krungthep Kreetha Golf Course (สนามกอล์ฟกรุงเทพกรีฑา)	4bbeb610b083a593607ea2e9	13.74423218922969	100.66331934182064	Golf Course
140	บางกะปิ	6	148465	13.765832999999999	100.647778	Sleepless Garden (สลีปเลส การ์เด้น)	4b5aa56bf964a52040cf28e3	13.7462635	100.63134	Pub
141	บางกะปิ	6	148465	13.765832999999999	100.647778	Yod Larbped Udon (ยอดลาบเป็ดอุดร)	4b6984bef964a52092a52be3	13.743062387552516	100.63207843284349	Som Tum Restaurant
142	บางกะปิ	6	148465	13.765832999999999	100.647778	วัฒนาพานิช เกาเหลาเนื้อ	4b9a998df964a52035c535e3	13.790266200526125	100.65173213228614	Noodle House
143	บางกะปิ	6	148465	13.765832999999999	100.647778	เฝอ49 (Phở49) Photynine	52f76d3811d2f1ea9aa909be	13.744140820563844	100.63199349940736	Vietnamese Restaurant
144	บางกะปิ	6	148465	13.765832999999999	100.647778	Burger Bro!	5383315c498e1b7adfca9ce3	13.74368343262366	100.63203691559441	Burger Joint
145	บางกะปิ	6	148465	13.765832999999999	100.647778	Noodle House (บ้านก๋วยเตี๋ยว)	4bc2bd964cdfc9b6e3839621	13.75258101846516	100.62240846250549	Noodle House
146	บางกะปิ	6	148465	13.765832999999999	100.647778	Foodland (ฟู้ดแลนด์)	4c6c9903fe77bfb7ccde9e23	13.778953071402055	100.62290389173677	Supermarket
147	บางกะปิ	6	148465	13.765832999999999	100.647778	Bod-Kod-Chong (บดกดชง)	57df9dbf498ea39ffbf203ab	13.767374	100.6777	Coffee Shop
148	บางกะปิ	6	148465	13.765832999999999	100.647778	Sammakorn Weekend Market (ตลาดนัดสัมมากร)	4d02f2bb0e49721e6e1b687f	13.7750527065329	100.67425786949043	Flea Market
149	บางกะปิ	6	148465	13.765832999999999	100.647778	Starbucks (สตาร์บัคส์)	56fb20b9498e974ad82a6e1f	13.748831711800946	100.63869856254759	Coffee Shop
150	บางกะปิ	6	148465	13.765832999999999	100.647778	เม้งปูดอง	4bc5ad160a30d13ae6455a9c	13.777925751085592	100.66364517546965	Seafood Restaurant
151	บางกะปิ	6	148465	13.765832999999999	100.647778	ราดหน้าคนแซ่จัง ลาดพร้าว 101	4dfb5668ae60c9cdd3895498	13.778962367636577	100.63007470278792	Noodle House
152	บางกะปิ	6	148465	13.765832999999999	100.647778	Knight Noodle (เหล่ากุ้ย บะหมี่อัศวิน)	4b4ddac5f964a52074d926e3	13.755060184031331	100.62883179987024	Noodle House
153	บางกะปิ	6	148465	13.765832999999999	100.647778	Tops Market (ท็อปส์ มาร์เก็ต)	4b4077d1f964a52067b825e3	13.775534162405968	100.66925564246162	Supermarket
154	บางกะปิ	6	148465	13.765832999999999	100.647778	Monkey See Monkey Doo (มังกี้ซี มังกี้ดู)	5634d039498e5885a39c6639	13.747951708517286	100.6542364884299	Thai Restaurant
155	บางกะปิ	6	148465	13.765832999999999	100.647778	สระว่ายน้ำ การกีฬาแห่งประเทศไทย	4b9ee93af964a520000a37e3	13.755349303673954	100.62356078211575	Pool
156	บางกะปิ	6	148465	13.765832999999999	100.647778	Swensen's (สเวนเซ่นส์)	4b92505cf964a5209ff133e3	13.77554666015784	100.66933904293455	Ice Cream Shop
157	บางกะปิ	6	148465	13.765832999999999	100.647778	ราชาบะหมี่เกี๊ยว	4bcaa357511f95213846b0c7	13.781514284626542	100.64126356201822	Noodle House
158	บางกะปิ	6	148465	13.765832999999999	100.647778	At Point	4e25527e45dd3b8cf8f79f7e	13.745431	100.632645	Coffee Shop
